Id,SalePrice
1974,189380.23742980152
1975,189380.23742980152
1976,189380.23742980152
1977,189380.23742980152
1978,189380.23742980152
1979,189380.23742980152
1980,189380.23742980152
1981,189380.23742980152
1982,189380.23742980152
1983,189380.23742980152
1984,189380.23742980152
1985,189380.23742980152
1986,189380.23742980152
1987,189380.23742980152
1988,189380.23742980152
1989,189380.23742980152
1990,189380.23742980152
1991,189380.23742980152
1992,189380.23742980152
1993,189380.23742980152
1994,189380.23742980152
1995,189380.23742980152
1996,189380.23742980152
1997,189380.23742980152
1998,189380.23742980152
1999,189380.23742980152
2000,189380.23742980152
2001,189380.23742980152
2002,189380.23742980152
2003,189380.23742980152
2004,189380.23742980152
2005,189380.23742980152
2006,189380.23742980152
2007,189380.23742980152
2008,189380.23742980152
2009,189380.23742980152
2010,189380.23742980152
2011,189380.23742980152
2012,189380.23742980152
2013,189380.23742980152
2014,189380.23742980152
2015,189380.23742980152
2016,189380.23742980152
2017,189380.23742980152
2018,189380.23742980152
2019,189380.23742980152
2020,189380.23742980152
2021,189380.23742980152
2022,189380.23742980152
2023,189380.23742980152
2024,189380.23742980152
2025,189380.23742980152
2026,189380.23742980152
2027,189380.23742980152
2028,189380.23742980152
2029,189380.23742980152
2030,189380.23742980152
2031,189380.23742980152
2032,189380.23742980152
2033,189380.23742980152
2034,189380.23742980152
2035,189380.23742980152
2036,189380.23742980152
2037,189380.23742980152
2038,189380.23742980152
2039,189380.23742980152
2040,189380.23742980152
2041,189380.23742980152
2042,189380.23742980152
2043,189380.23742980152
2044,189380.23742980152
2045,189380.23742980152
2046,189380.23742980152
2047,189380.23742980152
2048,189380.23742980152
2049,189380.23742980152
2050,189380.23742980152
2051,189380.23742980152
2052,189380.23742980152
2053,189380.23742980152
2054,189380.23742980152
2055,189380.23742980152
2056,189380.23742980152
2057,189380.23742980152
2058,189380.23742980152
2059,189380.23742980152
2060,189380.23742980152
2061,189380.23742980152
2062,189380.23742980152
2063,189380.23742980152
2064,189380.23742980152
2065,189380.23742980152
2066,189380.23742980152
2067,189380.23742980152
2068,189380.23742980152
2069,189380.23742980152
2070,189380.23742980152
2071,189380.23742980152
2072,189380.23742980152
2073,189380.23742980152
2074,189380.23742980152
2075,189380.23742980152
2076,189380.23742980152
2077,189380.23742980152
2078,189380.23742980152
2079,189380.23742980152
2080,189380.23742980152
2081,189380.23742980152
2082,189380.23742980152
2083,189380.23742980152
2084,189380.23742980152
2085,189380.23742980152
2086,189380.23742980152
2087,189380.23742980152
2088,189380.23742980152
2089,189380.23742980152
2090,189380.23742980152
2091,189380.23742980152
2092,189380.23742980152
2093,189380.23742980152
2094,189380.23742980152
2095,189380.23742980152
2096,189380.23742980152
2097,189380.23742980152
2098,189380.23742980152
2099,189380.23742980152
2100,189380.23742980152
2101,189380.23742980152
2102,189380.23742980152
2103,189380.23742980152
2104,189380.23742980152
2105,189380.23742980152
2106,189380.23742980152
2107,189380.23742980152
2108,189380.23742980152
2109,189380.23742980152
2110,189380.23742980152
2111,189380.23742980152
2112,189380.23742980152
2113,189380.23742980152
2114,189380.23742980152
2115,189380.23742980152
2116,189380.23742980152
2117,189380.23742980152
2118,189380.23742980152
2119,189380.23742980152
2120,189380.23742980152
2121,189380.23742980152
2122,189380.23742980152
2123,189380.23742980152
2124,189380.23742980152
2125,189380.23742980152
2126,189380.23742980152
2127,189380.23742980152
2128,189380.23742980152
2129,189380.23742980152
2130,189380.23742980152
2131,189380.23742980152
2132,189380.23742980152
2133,189380.23742980152
2134,189380.23742980152
2135,189380.23742980152
2136,189380.23742980152
2137,189380.23742980152
2138,189380.23742980152
2139,189380.23742980152
2140,189380.23742980152
2141,189380.23742980152
2142,189380.23742980152
2143,189380.23742980152
2144,189380.23742980152
2145,189380.23742980152
2146,189380.23742980152
2147,189380.23742980152
2148,189380.23742980152
2149,189380.23742980152
2150,189380.23742980152
2151,189380.23742980152
2152,189380.23742980152
2153,189380.23742980152
2154,189380.23742980152
2155,189380.23742980152
2156,189380.23742980152
2157,189380.23742980152
2158,189380.23742980152
2159,189380.23742980152
2160,189380.23742980152
2161,189380.23742980152
2162,189380.23742980152
2163,189380.23742980152
2164,189380.23742980152
2165,189380.23742980152
2166,189380.23742980152
2167,189380.23742980152
2168,189380.23742980152
2169,189380.23742980152
2170,189380.23742980152
2171,189380.23742980152
2172,189380.23742980152
2173,189380.23742980152
2174,189380.23742980152
2175,189380.23742980152
2176,189380.23742980152
2177,189380.23742980152
2178,189380.23742980152
2179,189380.23742980152
2180,189380.23742980152
2181,189380.23742980152
2182,189380.23742980152
2183,189380.23742980152
2184,189380.23742980152
2185,189380.23742980152
2186,189380.23742980152
2187,189380.23742980152
2188,189380.23742980152
2189,189380.23742980152
2190,189380.23742980152
2191,189380.23742980152
2192,189380.23742980152
2193,189380.23742980152
2194,189380.23742980152
2195,189380.23742980152
2196,189380.23742980152
2197,189380.23742980152
2198,189380.23742980152
2199,189380.23742980152
2200,189380.23742980152
2201,189380.23742980152
2202,189380.23742980152
2203,189380.23742980152
2204,189380.23742980152
2205,189380.23742980152
2206,189380.23742980152
2207,189380.23742980152
2208,189380.23742980152
2209,189380.23742980152
2210,189380.23742980152
2211,189380.23742980152
2212,189380.23742980152
2213,189380.23742980152
2214,189380.23742980152
2215,189380.23742980152
2216,189380.23742980152
2217,189380.23742980152
2218,189380.23742980152
2219,189380.23742980152
2220,189380.23742980152
2221,189380.23742980152
2222,189380.23742980152
2223,189380.23742980152
2224,189380.23742980152
2225,189380.23742980152
2226,189380.23742980152
2227,189380.23742980152
2228,189380.23742980152
2229,189380.23742980152
2230,189380.23742980152
2231,189380.23742980152
2232,189380.23742980152
2233,189380.23742980152
2234,189380.23742980152
2235,189380.23742980152
2236,189380.23742980152
2237,189380.23742980152
2238,189380.23742980152
2239,189380.23742980152
2240,189380.23742980152
2241,189380.23742980152
2242,189380.23742980152
2243,189380.23742980152
2244,189380.23742980152
2245,189380.23742980152
2246,189380.23742980152
2247,189380.23742980152
2248,189380.23742980152
2249,189380.23742980152
2250,189380.23742980152
2251,189380.23742980152
2252,189380.23742980152
2253,189380.23742980152
2254,189380.23742980152
2255,189380.23742980152
2256,189380.23742980152
2257,189380.23742980152
2258,189380.23742980152
2259,189380.23742980152
2260,189380.23742980152
2261,189380.23742980152
2262,189380.23742980152
2263,189380.23742980152
2264,189380.23742980152
2265,189380.23742980152
2266,189380.23742980152
2267,189380.23742980152
2268,189380.23742980152
2269,189380.23742980152
2270,189380.23742980152
2271,189380.23742980152
2272,189380.23742980152
2273,189380.23742980152
2274,189380.23742980152
2275,189380.23742980152
2276,189380.23742980152
2277,189380.23742980152
2278,189380.23742980152
2279,189380.23742980152
2280,189380.23742980152
2281,189380.23742980152
2282,189380.23742980152
2283,189380.23742980152
2284,189380.23742980152
2285,189380.23742980152
2286,189380.23742980152
2287,189380.23742980152
2288,189380.23742980152
2289,189380.23742980152
2290,189380.23742980152
2291,189380.23742980152
2292,189380.23742980152
2293,189380.23742980152
2294,189380.23742980152
2295,189380.23742980152
2296,189380.23742980152
2297,189380.23742980152
2298,189380.23742980152
2299,189380.23742980152
2300,189380.23742980152
2301,189380.23742980152
2302,189380.23742980152
2303,189380.23742980152
2304,189380.23742980152
2305,189380.23742980152
2306,189380.23742980152
2307,189380.23742980152
2308,189380.23742980152
2309,189380.23742980152
2310,189380.23742980152
2311,189380.23742980152
2312,189380.23742980152
2313,189380.23742980152
2314,189380.23742980152
2315,189380.23742980152
2316,189380.23742980152
2317,189380.23742980152
2318,189380.23742980152
2319,189380.23742980152
2320,189380.23742980152
2321,189380.23742980152
2322,189380.23742980152
2323,189380.23742980152
2324,189380.23742980152
2325,189380.23742980152
2326,189380.23742980152
2327,189380.23742980152
2328,189380.23742980152
2329,189380.23742980152
2330,189380.23742980152
2331,189380.23742980152
2332,189380.23742980152
2333,189380.23742980152
2334,189380.23742980152
2335,189380.23742980152
2336,189380.23742980152
2337,189380.23742980152
2338,189380.23742980152
2339,189380.23742980152
2340,189380.23742980152
2341,189380.23742980152
2342,189380.23742980152
2343,189380.23742980152
2344,189380.23742980152
2345,189380.23742980152
2346,189380.23742980152
2347,189380.23742980152
2348,189380.23742980152
2349,189380.23742980152
2350,189380.23742980152
2351,189380.23742980152
2352,189380.23742980152
2353,189380.23742980152
2354,189380.23742980152
2355,189380.23742980152
2356,189380.23742980152
2357,189380.23742980152
2358,189380.23742980152
2359,189380.23742980152
2360,189380.23742980152
2361,189380.23742980152
2362,189380.23742980152
2363,189380.23742980152
2364,189380.23742980152
2365,189380.23742980152
2366,189380.23742980152
2367,189380.23742980152
2368,189380.23742980152
2369,189380.23742980152
2370,189380.23742980152
2371,189380.23742980152
2372,189380.23742980152
2373,189380.23742980152
2374,189380.23742980152
2375,189380.23742980152
2376,189380.23742980152
2377,189380.23742980152
2378,189380.23742980152
2379,189380.23742980152
2380,189380.23742980152
2381,189380.23742980152
2382,189380.23742980152
2383,189380.23742980152
2384,189380.23742980152
2385,189380.23742980152
2386,189380.23742980152
2387,189380.23742980152
2388,189380.23742980152
2389,189380.23742980152
2390,189380.23742980152
2391,189380.23742980152
2392,189380.23742980152
2393,189380.23742980152
2394,189380.23742980152
2395,189380.23742980152
2396,189380.23742980152
2397,189380.23742980152
2398,189380.23742980152
2399,189380.23742980152
2400,189380.23742980152
2401,189380.23742980152
2402,189380.23742980152
2403,189380.23742980152
2404,189380.23742980152
2405,189380.23742980152
2406,189380.23742980152
2407,189380.23742980152
2408,189380.23742980152
2409,189380.23742980152
2410,189380.23742980152
2411,189380.23742980152
2412,189380.23742980152
2413,189380.23742980152
2414,189380.23742980152
2415,189380.23742980152
2416,189380.23742980152
2417,189380.23742980152
2418,189380.23742980152
2419,189380.23742980152
2420,189380.23742980152
2421,189380.23742980152
2422,189380.23742980152
2423,189380.23742980152
2424,189380.23742980152
2425,189380.23742980152
2426,189380.23742980152
2427,189380.23742980152
2428,189380.23742980152
2429,189380.23742980152
2430,189380.23742980152
2431,189380.23742980152
2432,189380.23742980152
2433,189380.23742980152
2434,189380.23742980152
2435,189380.23742980152
2436,189380.23742980152
2437,189380.23742980152
2438,189380.23742980152
2439,189380.23742980152
2440,189380.23742980152
2441,189380.23742980152
2442,189380.23742980152
2443,189380.23742980152
2444,189380.23742980152
2445,189380.23742980152
2446,189380.23742980152
2447,189380.23742980152
2448,189380.23742980152
2449,189380.23742980152
2450,189380.23742980152
2451,189380.23742980152
2452,189380.23742980152
2453,189380.23742980152
2454,189380.23742980152
2455,189380.23742980152
2456,189380.23742980152
2457,189380.23742980152
2458,189380.23742980152
2459,189380.23742980152
2460,189380.23742980152
2461,189380.23742980152
2462,189380.23742980152
2463,189380.23742980152
2464,189380.23742980152
2465,189380.23742980152
2466,189380.23742980152
2467,189380.23742980152
2468,189380.23742980152
2469,189380.23742980152
2470,189380.23742980152
2471,189380.23742980152
2472,189380.23742980152
2473,189380.23742980152
2474,189380.23742980152
2475,189380.23742980152
2476,189380.23742980152
2477,189380.23742980152
2478,189380.23742980152
2479,189380.23742980152
2480,189380.23742980152
2481,189380.23742980152
2482,189380.23742980152
2483,189380.23742980152
2484,189380.23742980152
2485,189380.23742980152
2486,189380.23742980152
2487,189380.23742980152
2488,189380.23742980152
2489,189380.23742980152
2490,189380.23742980152
2491,189380.23742980152
2492,189380.23742980152
2493,189380.23742980152
2494,189380.23742980152
2495,189380.23742980152
2496,189380.23742980152
2497,189380.23742980152
2498,189380.23742980152
2499,189380.23742980152
2500,189380.23742980152
2501,189380.23742980152
2502,189380.23742980152
2503,189380.23742980152
2504,189380.23742980152
2505,189380.23742980152
2506,189380.23742980152
2507,189380.23742980152
2508,189380.23742980152
2509,189380.23742980152
2510,189380.23742980152
2511,189380.23742980152
2512,189380.23742980152
2513,189380.23742980152
2514,189380.23742980152
2515,189380.23742980152
2516,189380.23742980152
2517,189380.23742980152
2518,189380.23742980152
2519,189380.23742980152
2520,189380.23742980152
2521,189380.23742980152
2522,189380.23742980152
2523,189380.23742980152
2524,189380.23742980152
2525,189380.23742980152
2526,189380.23742980152
2527,189380.23742980152
2528,189380.23742980152
2529,189380.23742980152
2530,189380.23742980152
2531,189380.23742980152
2532,189380.23742980152
2533,189380.23742980152
2534,189380.23742980152
2535,189380.23742980152
2536,189380.23742980152
2537,189380.23742980152
2538,189380.23742980152
2539,189380.23742980152
2540,189380.23742980152
2541,189380.23742980152
2542,189380.23742980152
2543,189380.23742980152
2544,189380.23742980152
2545,189380.23742980152
2546,189380.23742980152
2547,189380.23742980152
2548,189380.23742980152
2549,189380.23742980152
2550,189380.23742980152
2551,189380.23742980152
2552,189380.23742980152
2553,189380.23742980152
2554,189380.23742980152
2555,189380.23742980152
2556,189380.23742980152
2557,189380.23742980152
2558,189380.23742980152
2559,189380.23742980152
2560,189380.23742980152
2561,189380.23742980152
2562,189380.23742980152
2563,189380.23742980152
2564,189380.23742980152
2565,189380.23742980152
2566,189380.23742980152
2567,189380.23742980152
2568,189380.23742980152
2569,189380.23742980152
2570,189380.23742980152
2571,189380.23742980152
2572,189380.23742980152
2573,189380.23742980152
2574,189380.23742980152
2575,189380.23742980152
2576,189380.23742980152
2577,189380.23742980152
2578,189380.23742980152
2579,189380.23742980152
2580,189380.23742980152
2581,189380.23742980152
2582,189380.23742980152
2583,189380.23742980152
2584,189380.23742980152
2585,189380.23742980152
2586,189380.23742980152
2587,189380.23742980152
2588,189380.23742980152
2589,189380.23742980152
2590,189380.23742980152
2591,189380.23742980152
2592,189380.23742980152
2593,189380.23742980152
2594,189380.23742980152
2595,189380.23742980152
2596,189380.23742980152
2597,189380.23742980152
2598,189380.23742980152
2599,189380.23742980152
2600,189380.23742980152
2601,189380.23742980152
2602,189380.23742980152
2603,189380.23742980152
2604,189380.23742980152
2605,189380.23742980152
2606,189380.23742980152
2607,189380.23742980152
2608,189380.23742980152
2609,189380.23742980152
2610,189380.23742980152
2611,189380.23742980152
2612,189380.23742980152
2613,189380.23742980152
2614,189380.23742980152
2615,189380.23742980152
2616,189380.23742980152
2617,189380.23742980152
2618,189380.23742980152
2619,189380.23742980152
2620,189380.23742980152
2621,189380.23742980152
2622,189380.23742980152
2623,189380.23742980152
2624,189380.23742980152
2625,189380.23742980152
2626,189380.23742980152
2627,189380.23742980152
2628,189380.23742980152
2629,189380.23742980152
2630,189380.23742980152
2631,189380.23742980152
2632,189380.23742980152
2633,189380.23742980152
2634,189380.23742980152
2635,189380.23742980152
2636,189380.23742980152
2637,189380.23742980152
2638,189380.23742980152
2639,189380.23742980152
2640,189380.23742980152
2641,189380.23742980152
2642,189380.23742980152
2643,189380.23742980152
2644,189380.23742980152
2645,189380.23742980152
2646,189380.23742980152
2647,189380.23742980152
2648,189380.23742980152
2649,189380.23742980152
2650,189380.23742980152
2651,189380.23742980152
2652,189380.23742980152
2653,189380.23742980152
2654,189380.23742980152
2655,189380.23742980152
2656,189380.23742980152
2657,189380.23742980152
2658,189380.23742980152
2659,189380.23742980152
2660,189380.23742980152
2661,189380.23742980152
2662,189380.23742980152
2663,189380.23742980152
2664,189380.23742980152
2665,189380.23742980152
2666,189380.23742980152
2667,189380.23742980152
2668,189380.23742980152
2669,189380.23742980152
2670,189380.23742980152
2671,189380.23742980152
2672,189380.23742980152
2673,189380.23742980152
2674,189380.23742980152
2675,189380.23742980152
2676,189380.23742980152
2677,189380.23742980152
2678,189380.23742980152
2679,189380.23742980152
2680,189380.23742980152
2681,189380.23742980152
2682,189380.23742980152
2683,189380.23742980152
2684,189380.23742980152
2685,189380.23742980152
2686,189380.23742980152
2687,189380.23742980152
2688,189380.23742980152
2689,189380.23742980152
2690,189380.23742980152
2691,189380.23742980152
2692,189380.23742980152
2693,189380.23742980152
2694,189380.23742980152
2695,189380.23742980152
2696,189380.23742980152
2697,189380.23742980152
2698,189380.23742980152
2699,189380.23742980152
2700,189380.23742980152
2701,189380.23742980152
2702,189380.23742980152
2703,189380.23742980152
2704,189380.23742980152
2705,189380.23742980152
2706,189380.23742980152
2707,189380.23742980152
2708,189380.23742980152
2709,189380.23742980152
2710,189380.23742980152
2711,189380.23742980152
2712,189380.23742980152
2713,189380.23742980152
2714,189380.23742980152
2715,189380.23742980152
2716,189380.23742980152
2717,189380.23742980152
2718,189380.23742980152
2719,189380.23742980152
2720,189380.23742980152
2721,189380.23742980152
2722,189380.23742980152
2723,189380.23742980152
2724,189380.23742980152
2725,189380.23742980152
2726,189380.23742980152
2727,189380.23742980152
2728,189380.23742980152
2729,189380.23742980152
2730,189380.23742980152
2731,189380.23742980152
